ENSG00000290825	DDX11L2
ENSG00000105583	WDR83OS
ENSG00000285583	ENSG00000285583
ENSG00000095059	DHPS
ENSG00000268945	ENSG00000268945
ENSG00000283980	GNG14
ENSG00000132004	FBXW9
ENSG00000267791	ENSG00000267791
ENSG00000105576	TNPO2
ENSG00000267004	ENSG00000267004
ENSG00000123144	TRIR
ENSG00000198356	GET3
ENSG00000039987	BEST2
ENSG00000095066	HOOK2
ENSG00000267212	ENSG00000267212
ENSG00000171223	JUNB
ENSG00000167815	PRDX2
ENSG00000267062	ENSG00000267062
ENSG00000284491	THSD8
ENSG00000104889	RNASEH2A
ENSG00000132026	RTBDN
ENSG00000267424	ENSG00000267424
ENSG00000105613	MAST1
ENSG00000105612	DNASE2
ENSG00000267735	ENSG00000267735
ENSG00000105610	KLF1
ENSG00000105607	GCDH
ENSG00000161860	SYCE2
ENSG00000179115	FARSA
ENSG00000266975	FARSA-AS1
ENSG00000179218	CALR
ENSG00000267458	ENSG00000267458
ENSG00000179262	RAD23A
ENSG00000179271	GADD45GIP1
ENSG00000179284	DAND5
ENSG00000008441	NFIX
ENSG00000267417	ENSG00000267417
ENSG00000267610	ENSG00000267610
ENSG00000104903	LYL1
ENSG00000104907	TRMT1
ENSG00000160877	NACC1
ENSG00000266897	ENSG00000266897
ENSG00000267512	ENSG00000267512
ENSG00000104915	STX10
ENSG00000160888	IER2
ENSG00000287296	ENSG00000287296
ENSG00000267598	ENSG00000267598
ENSG00000141837	CACNA1A
ENSG00000104957	YJU2B
ENSG00000037757	MRI1
ENSG00000267633	ENSG00000267633
ENSG00000104979	C19orf53
ENSG00000132003	ZSWIM4
ENSG00000267582	ENSG00000267582
ENSG00000267519	MIR23AHG
ENSG00000187556	NANOS3
ENSG00000132016	BRME1
ENSG00000132024	CC2D1A
ENSG00000132000	PODNL1
ENSG00000132017	DCAF15
ENSG00000132005	RFX1
ENSG00000275091	ENSG00000275091
ENSG00000171136	RLN3
ENSG00000267670	ENSG00000267670
ENSG00000104998	IL27RA
ENSG00000187867	PALM3
ENSG00000141854	MISP3
ENSG00000188032	C19orf67
ENSG00000141858	SAMD1
ENSG00000072062	PRKACA
ENSG00000289762	SMIM46
ENSG00000267783	ENSG00000267783
ENSG00000105011	ASF1B
ENSG00000267169	ADGRL1-AS1
ENSG00000072071	ADGRL1
ENSG00000287254	ENSG00000287254
ENSG00000267723	ENSG00000267723
ENSG00000267406	ENSG00000267406
ENSG00000266913	LINC01841
ENSG00000267147	LINC01842
ENSG00000123146	ADGRE5
ENSG00000267379	ENSG00000267379
ENSG00000123136	DDX39A
ENSG00000123143	PKN1
ENSG00000267474	ENSG00000267474
ENSG00000160951	PTGER1
ENSG00000123159	GIPC1
ENSG00000132002	DNAJB1
ENSG00000099797	TECR
ENSG00000099795	NDUFB7
ENSG00000187912	CLEC17A
ENSG00000131355	ADGRE3
ENSG00000160961	ZNF333
ENSG00000127507	ADGRE2
ENSG00000127530	OR7C1
ENSG00000188269	OR7A5
ENSG00000127515	OR7A10
ENSG00000290701	ENSG00000290701
ENSG00000185385	OR7A17
ENSG00000290507	ENSG00000290507
ENSG00000127529	OR7C2
ENSG00000105143	SLC1A6
ENSG00000160994	CCDC105
ENSG00000105141	CASP14
ENSG00000094661	OR1I1
ENSG00000105137	SYDE1
ENSG00000105135	ILVBL
ENSG00000268564	ILVBL-AS1
ENSG00000074181	NOTCH3
ENSG00000269635	ENSG00000269635
ENSG00000105131	EPHX3
ENSG00000141867	BRD4
ENSG00000290008	ENSG00000290008
ENSG00000273218	ENSG00000273218
ENSG00000105127	AKAP8
ENSG00000268189	ENSG00000268189
ENSG00000011243	AKAP8L
ENSG00000011451	WIZ
ENSG00000105122	RASAL3
ENSG00000161031	PGLYRP2
ENSG00000171954	CYP4F22
ENSG00000290595	ENSG00000290595
ENSG00000266951	ENSG00000266951
ENSG00000186526	CYP4F8
ENSG00000186529	CYP4F3
ENSG00000186204	CYP4F12
ENSG00000171942	OR10H2
ENSG00000171936	OR10H3
ENSG00000268673	ENSG00000268673
ENSG00000172519	OR10H5
ENSG00000186723	OR10H1
ENSG00000267308	LINC01764
ENSG00000214049	UCA1
ENSG00000291059	CLEC4OP
ENSG00000186115	CYP4F2
ENSG00000171903	CYP4F11
ENSG00000176231	OR10H4
ENSG00000205396	LINC00661
ENSG00000167459	LINC00905
ENSG00000267517	LINC01855
ENSG00000167460	TPM4
ENSG00000267373	ENSG00000267373
ENSG00000167461	RAB8A
ENSG00000269243	ENSG00000269243
ENSG00000196684	HSH2D
ENSG00000141977	CIB3
ENSG00000105058	FAM32A
ENSG00000267033	ENSG00000267033
ENSG00000287961	ENSG00000287961
ENSG00000072958	AP1M1
ENSG00000267275	KLF2-DT
ENSG00000289333	ENSG00000289333
ENSG00000127528	KLF2
ENSG00000277825	ENSG00000277825
ENSG00000127527	EPS15L1
ENSG00000290070	ENSG00000290070
ENSG00000267703	ENSG00000267703
ENSG00000289330	ENSG00000289330
ENSG00000269058	CALR3
ENSG00000105072	C19orf44
ENSG00000085872	CHERP
ENSG00000269399	ENSG00000269399
ENSG00000127526	SLC35E1
ENSG00000268309	ENSG00000268309
ENSG00000269085	ENSG00000269085
ENSG00000279529	ENSG00000279529
ENSG00000105085	MED26
ENSG00000269578	ENSG00000269578
ENSG00000268087	ENSG00000268087
ENSG00000269427	ENSG00000269427
ENSG00000214046	SMIM7
ENSG00000269044	ENSG00000269044
ENSG00000267904	ENSG00000267904
ENSG00000072954	TMEM38A
ENSG00000188039	NWD1
ENSG00000269799	ENSG00000269799
ENSG00000127511	SIN3B
ENSG00000268743	ENSG00000268743
ENSG00000127533	F2RL3
ENSG00000160111	CPAMD8
ENSG00000268985	ENSG00000268985
ENSG00000131351	HAUS8
ENSG00000268289	ENSG00000268289
ENSG00000099331	MYO9B
ENSG00000269066	ENSG00000269066
ENSG00000268056	ENSG00000268056
ENSG00000269836	ENSG00000269836
ENSG00000269480	ENSG00000269480
ENSG00000053501	USE1
ENSG00000099330	OCEL1
ENSG00000160113	NR2F6
ENSG00000130307	USHBP1
ENSG00000105393	BABAM1
ENSG00000160117	ANKLE1
ENSG00000127220	ABHD8
ENSG00000130312	MRPL34
ENSG00000269815	ENSG00000269815
ENSG00000130311	DDA1
ENSG00000074855	ANO8
ENSG00000130299	GTPBP3
ENSG00000130300	PLVAP
ENSG00000269350	ENSG00000269350
ENSG00000269720	CCDC194
ENSG00000130303	BST2
ENSG00000282851	BISPR
ENSG00000141971	MVB12A
ENSG00000269481	ENSG00000269481
ENSG00000269053	ENSG00000269053
ENSG00000188051	TMEM221
ENSG00000269736	ENSG00000269736
ENSG00000171773	NXNL1
ENSG00000130304	SLC27A1
ENSG00000269439	PGLS-DT
ENSG00000130313	PGLS
ENSG00000269161	ENSG00000269161
ENSG00000167483	NIBAN3
ENSG00000130309	COLGALT1
ENSG00000130477	UNC13A
ENSG00000269752	ENSG00000269752
ENSG00000130479	MAP1S
ENSG00000268112	ENSG00000268112
ENSG00000130475	FCHO1
ENSG00000179913	B3GNT3
ENSG00000248099	INSL3
ENSG00000105639	JAK3
ENSG00000105640	RPL18A
ENSG00000105641	SLC5A5
ENSG00000007080	CCDC124
ENSG00000105642	KCNN1
ENSG00000105643	ARRDC2
ENSG00000096996	IL12RB1
ENSG00000099308	MAST3
ENSG00000269145	MAST3-AS1
ENSG00000105647	PIK3R2
ENSG00000216490	IFI30
ENSG00000254858	MPV17L2
ENSG00000105649	RAB3A
ENSG00000268650	ENSG00000268650
ENSG00000105650	PDE4C
ENSG00000284797	ENSG00000284797
ENSG00000130518	IQCN
ENSG00000130522	JUND
ENSG00000130520	LSM4
ENSG00000130517	PGPEP1
ENSG00000130513	GDF15
ENSG00000175489	LRRC25
ENSG00000130511	SSBP4
ENSG00000105655	ISYNA1
ENSG00000268199	ENSG00000268199
ENSG00000105656	ELL
ENSG00000268938	ENSG00000268938
ENSG00000105701	FKBP8
ENSG00000269191	ENSG00000269191
ENSG00000105700	KXD1
ENSG00000268030	ENSG00000268030
ENSG00000268983	KXD1-AS1
ENSG00000221983	UBA52
ENSG00000006016	CRLF1
ENSG00000006015	REX1BD
ENSG00000105696	TMEM59L
ENSG00000167487	KLHL26
ENSG00000105662	CRTC1
ENSG00000105664	COMP
ENSG00000005007	UPF1
ENSG00000130283	GDF1
ENSG00000223802	CERS1
ENSG00000269694	ENSG00000269694
ENSG00000105669	COPE
ENSG00000105671	DDX49
ENSG00000051128	HOMER3
ENSG00000269019	HOMER3-AS1
ENSG00000064607	SUGP2
ENSG00000105676	ARMC6
ENSG00000181035	SLC25A42
ENSG00000288837	ENSG00000288837
ENSG00000064545	TMEM161A
ENSG00000213999	MEF2B
ENSG00000254901	BORCS8
ENSG00000064490	RFXANK
ENSG00000184162	NR2C2AP
ENSG00000130287	NCAN
ENSG00000187664	HAPLN4
ENSG00000213996	TM6SF2
ENSG00000105705	SUGP1
ENSG00000129933	MAU2
ENSG00000167491	GATAD2A
ENSG00000267234	ENSG00000267234
ENSG00000178093	TSSK6
ENSG00000186010	NDUFA13
ENSG00000250067	YJEFN3
ENSG00000160161	CILP2
ENSG00000105717	PBX4
ENSG00000259242	ENSG00000259242
ENSG00000064547	LPAR2
ENSG00000089639	GMIP
ENSG00000105726	ATP13A1
ENSG00000181896	ZNF101
ENSG00000105708	ZNF14
ENSG00000286080	ENSG00000286080
ENSG00000266904	LINC00663
ENSG00000287533	ENSG00000287533
ENSG00000291177	ENSG00000291177
ENSG00000081665	ZNF506
ENSG00000267481	ENSG00000267481
ENSG00000256771	ZNF253
ENSG00000267565	ENSG00000267565
ENSG00000184635	ZNF93
ENSG00000197124	ZNF682
ENSG00000213988	ZNF90
ENSG00000267383	ENSG00000267383
ENSG00000256229	ZNF486
ENSG00000291130	ENSG00000291130
ENSG00000269043	ENSG00000269043
ENSG00000237440	ZNF737
ENSG00000268560	ENSG00000268560
ENSG00000188171	ZNF626
ENSG00000288815	ENSG00000288815
ENSG00000268416	ENSG00000268416
ENSG00000160229	ZNF66
ENSG00000105750	ZNF85
ENSG00000268326	ENSG00000268326
ENSG00000289297	ENSG00000289297
ENSG00000118620	ZNF430
ENSG00000160352	ZNF714
ENSG00000196705	ZNF431
ENSG00000182141	ZNF708
ENSG00000172687	ZNF738
ENSG00000196268	ZNF493
ENSG00000268119	ENSG00000268119
ENSG00000268658	LINC00664
ENSG00000197013	ZNF429
ENSG00000268081	ENSG00000268081
ENSG00000268555	ENSG00000268555
ENSG00000268240	ENSG00000268240
ENSG00000197020	ZNF100
ENSG00000268184	ENSG00000268184
ENSG00000198521	ZNF43
ENSG00000160321	ZNF208
ENSG00000269504	ENSG00000269504
ENSG00000197134	ZNF257
ENSG00000196109	ZNF676
ENSG00000267872	ENSG00000267872
ENSG00000268597	ENSG00000268597
ENSG00000196350	ZNF729
ENSG00000197360	ZNF98
ENSG00000269796	ENSG00000269796
ENSG00000270947	ENSG00000270947
ENSG00000286157	ENSG00000286157
ENSG00000260599	ENSG00000260599
ENSG00000269364	LINC01233
ENSG00000290587	GOLGA2P9
ENSG00000268038	LINC01785
ENSG00000229676	ZNF492
ENSG00000268981	ENSG00000268981
ENSG00000213973	ZNF99
ENSG00000268696	ZNF723
ENSG00000268296	ENSG00000268296
ENSG00000269067	ZNF728
ENSG00000261558	LINC01859
ENSG00000261615	LINC01858
ENSG00000269543	ENSG00000269543
ENSG00000267886	ENSG00000267886
ENSG00000183850	ZNF730
ENSG00000196081	ZNF724
ENSG00000284428	ENSG00000284428
ENSG00000167232	ZNF91
ENSG00000267934	ENSG00000267934
ENSG00000269416	LINC01224
ENSG00000197372	ZNF675
ENSG00000196172	ZNF681
ENSG00000288920	RPSA2
ENSG00000267924	ENSG00000267924
ENSG00000287399	ENSG00000287399
ENSG00000213967	ZNF726
ENSG00000269289	ENSG00000269289
ENSG00000269397	ENSG00000269397
ENSG00000268362	ENSG00000268362
ENSG00000213096	ZNF254
ENSG00000276030	ENSG00000276030
ENSG00000267696	ERVK-28
ENSG00000261824	LINC00662
ENSG00000261770	ENSG00000261770
ENSG00000267575	LINC02987
ENSG00000281468	ENSG00000281468
ENSG00000266977	ENSG00000266977
ENSG00000290593	ENSG00000290593
ENSG00000267509	ENSG00000267509
ENSG00000266928	ENSG00000266928
ENSG00000267320	ENSG00000267320
ENSG00000267238	ENSG00000267238
ENSG00000260725	ENSG00000260725
ENSG00000267243	ENSG00000267243
ENSG00000266893	ENSG00000266893
ENSG00000267423	ENSG00000267423
ENSG00000267537	ENSG00000267537
ENSG00000266976	ENSG00000266976
ENSG00000290606	ENSG00000290606
ENSG00000267617	ENSG00000267617
ENSG00000267339	LINC00906
ENSG00000267683	ENSG00000267683
ENSG00000267027	ENSG00000267027
ENSG00000267240	ENSG00000267240
ENSG00000267014	LINC01532
ENSG00000288017	ENSG00000288017
ENSG00000169021	UQCRFS1
ENSG00000267498	UQCRFS1-DT
ENSG00000276251	ENSG00000276251
ENSG00000276631	ENSG00000276631
ENSG00000287272	ENSG00000287272
ENSG00000264515	VSTM2B-DT
ENSG00000267574	ENSG00000267574
ENSG00000266248	ENSG00000266248
ENSG00000187135	VSTM2B
ENSG00000105171	POP4
ENSG00000166289	PLEKHF1
ENSG00000131943	C19orf12
ENSG00000289030	ENSG00000289030
ENSG00000286867	ENSG00000286867
ENSG00000105173	CCNE1
ENSG00000286538	ENSG00000286538
ENSG00000105176	URI1
ENSG00000267006	ENSG00000267006
ENSG00000287859	ENSG00000287859
ENSG00000288072	ENSG00000288072
ENSG00000267223	ENSG00000267223
ENSG00000198597	ZNF536
ENSG00000289187	ENSG00000289187
ENSG00000267760	ENSG00000267760
ENSG00000267081	ENSG00000267081
ENSG00000261316	LINC01834
ENSG00000267378	ENSG00000267378
ENSG00000284430	ENSG00000284430
ENSG00000121297	TSHZ3
ENSG00000267777	LINC01791
ENSG00000267662	TSHZ3-AS1
ENSG00000267636	ENSG00000267636
ENSG00000267599	LINC02959
ENSG00000267407	LINC02841
ENSG00000261400	ENSG00000261400
ENSG00000267465	THEG5
ENSG00000267489	LINC01837
ENSG00000267779	LINC01533
ENSG00000267204	LINC01782
ENSG00000267133	ENSG00000267133
ENSG00000286041	ENSG00000286041
ENSG00000288790	ENSG00000288790
ENSG00000168813	ZNF507
ENSG00000267213	DPY19L3-DT
ENSG00000178904	DPY19L3
ENSG00000105185	PDCD5
ENSG00000105186	ANKRD27
ENSG00000267557	ENSG00000267557
ENSG00000186326	RGS9BP
ENSG00000267475	NUDT19-DT
ENSG00000213965	NUDT19
ENSG00000290058	ENSG00000290058
ENSG00000267567	ENSG00000267567
ENSG00000173809	TDRD12
ENSG00000021488	SLC7A9
ENSG00000267555	ENSG00000267555
ENSG00000121289	CEP89
ENSG00000131944	FAAP24
ENSG00000131941	RHPN2
ENSG00000076650	GPATCH1
ENSG00000166359	WDR88
ENSG00000289378	ENSG00000289378
ENSG00000130881	LRP3
ENSG00000267054	ENSG00000267054
ENSG00000273420	ENSG00000273420
ENSG00000130876	SLC7A10
ENSG00000267714	ENSG00000267714
ENSG00000270212	ENSG00000270212
ENSG00000267580	ENSG00000267580
ENSG00000245848	CEBPA
ENSG00000267727	ENSG00000267727
ENSG00000267296	CEBPA-DT
ENSG00000267130	ENSG00000267130
ENSG00000153879	CEBPG
ENSG00000124299	PEPD
ENSG00000266985	ENSG00000266985
ENSG00000124302	CHST8
ENSG00000153885	KCTD15
ENSG00000289539	ENSG00000289539
ENSG00000277013	SUNO1
ENSG00000287526	ENSG00000287526
ENSG00000257103	LSM14A
ENSG00000166398	GARRE1
ENSG00000267219	ENSG00000267219
ENSG00000105220	GPI
ENSG00000126249	PDCD2L
ENSG00000267024	ENSG00000267024
ENSG00000126261	UBA2
ENSG00000142279	WTIP
ENSG00000268751	SCGB1B2P
ENSG00000205209	SCGB2B2
ENSG00000268683	ENSG00000268683
ENSG00000089335	ZNF302
ENSG00000274104	ENSG00000274104
ENSG00000197841	ZNF181
ENSG00000153896	ZNF599
ENSG00000267767	LINC01801
ENSG00000261754	ENSG00000261754
ENSG00000269086	LINC02965
ENSG00000271109	LINC03049
ENSG00000271171	LINC00904
ENSG00000269037	LINC01838
ENSG00000270876	ZNF30-AS1
ENSG00000168661	ZNF30
ENSG00000180884	ZNF792
ENSG00000089351	GRAMD1A
ENSG00000269303	GRAMD1A-AS1
ENSG00000271032	ENSG00000271032
ENSG00000105711	SCN1B
ENSG00000105707	HPN
ENSG00000227392	HPN-AS1
ENSG00000179066	ENSG00000179066
ENSG00000089356	FXYD3
ENSG00000153902	LGI4
ENSG00000266964	FXYD1
ENSG00000221946	FXYD7
ENSG00000089327	FXYD5
ENSG00000177558	FAM187B
ENSG00000105699	LSR
ENSG00000271366	ENSG00000271366
ENSG00000268947	ENSG00000268947
ENSG00000288942	ENSG00000288942
ENSG00000105698	USF2
ENSG00000105697	HAMP
ENSG00000105695	MAG
ENSG00000289845	ENSG00000289845
ENSG00000012124	CD22
ENSG00000269553	ENSG00000269553
ENSG00000126266	FFAR1
ENSG00000185897	FFAR3
ENSG00000126251	GPR42
ENSG00000205786	LINC01531
ENSG00000233214	ENSG00000233214
ENSG00000232680	ENSG00000232680
ENSG00000288731	ENSG00000288731
ENSG00000289246	ENSG00000289246
ENSG00000126262	FFAR2
ENSG00000188508	KRTDAP
ENSG00000161249	DMKN
ENSG00000189001	SBSN
ENSG00000105679	GAPDHS
ENSG00000236144	TMEM147-AS1
ENSG00000105677	TMEM147
ENSG00000105675	ATP4A
ENSG00000283907	ENSG00000283907
ENSG00000283758	PMIS2
ENSG00000224910	LINC01766
ENSG00000267626	HAUS5-DT
ENSG00000249115	HAUS5
ENSG00000126254	RBM42
ENSG00000105672	ETV2
ENSG00000126267	COX6B1
ENSG00000105668	UPK1A
ENSG00000226510	UPK1A-AS1
ENSG00000011590	ZBTB32
ENSG00000272333	KMT2B
ENSG00000126246	IGFLR1
ENSG00000161265	U2AF1L4
ENSG00000205155	PSENEN
ENSG00000267439	ENSG00000267439
ENSG00000267796	LIN37
ENSG00000267328	ENSG00000267328
ENSG00000004776	HSPB6
ENSG00000167595	PROSER3
ENSG00000267049	ENSG00000267049
ENSG00000004777	ARHGAP33
ENSG00000250799	PRODH2
ENSG00000161270	NPHS1
ENSG00000126259	KIRREL2
ENSG00000105290	APLP1
ENSG00000167604	NFKBID
ENSG00000126264	HCST
ENSG00000011600	TYROBP
ENSG00000126243	LRFN3
ENSG00000267786	ENSG00000267786
ENSG00000267388	ENSG00000267388
ENSG00000205138	SDHAF1
ENSG00000181392	SYNE4
ENSG00000239382	ALKBH6
ENSG00000267698	ENSG00000267698
ENSG00000105270	CLIP3
ENSG00000161277	THAP8
ENSG00000075702	WDR62
ENSG00000105261	OVOL3
ENSG00000105258	POLR2I
ENSG00000105254	TBCB
ENSG00000126247	CAPNS1
ENSG00000270760	ENSG00000270760
ENSG00000161281	COX7A1
ENSG00000196357	ZNF565
ENSG00000167635	ZNF146
ENSG00000267053	ENSG00000267053
ENSG00000232677	LINC00665
ENSG00000142065	ZFP14
ENSG00000266973	ENSG00000266973
ENSG00000267363	ENSG00000267363
ENSG00000181007	ZFP82
ENSG00000186017	ZNF566
ENSG00000267309	ZNF566-AS1
ENSG00000254004	ZNF260
ENSG00000228629	ENSG00000228629
ENSG00000186020	ZNF529
ENSG00000233527	ZNF529-AS1
ENSG00000161298	ZNF382
ENSG00000197808	ZNF461
ENSG00000276071	ENSG00000276071
ENSG00000225975	ZNF567-DT
ENSG00000189042	ZNF567
ENSG00000267041	ZNF850
ENSG00000267260	ENSG00000267260
ENSG00000267353	ENSG00000267353
ENSG00000267254	ZNF790-AS1
ENSG00000197863	ZNF790
ENSG00000251247	ZNF345
ENSG00000185869	ZNF829
ENSG00000198453	ZNF568
ENSG00000197050	ZNF420
ENSG00000267345	ENSG00000267345
ENSG00000267672	ENSG00000267672
ENSG00000196967	ZNF585A
ENSG00000267437	ENSG00000267437
ENSG00000245680	ZNF585B
ENSG00000188283	ZNF383
ENSG00000267605	ENSG00000267605
ENSG00000226686	LINC01535
ENSG00000286449	ENSG00000286449
ENSG00000181666	ZNF875
ENSG00000276846	ENSG00000276846
ENSG00000267682	ENSG00000267682
ENSG00000189164	ZNF527
ENSG00000196437	ZNF569
ENSG00000171827	ZNF570
ENSG00000266916	ZNF793-AS1
ENSG00000267115	ENSG00000267115
ENSG00000188227	ZNF793
ENSG00000180458	ENSG00000180458
ENSG00000267470	ZNF571-AS1
ENSG00000171817	ZNF540
ENSG00000180479	ZNF571
ENSG00000120784	ZFP30
ENSG00000290988	ZNF781
ENSG00000198182	ZNF607
ENSG00000267152	ENSG00000267152
ENSG00000287496	ENSG00000287496
ENSG00000189144	ZNF573
ENSG00000291089	ENSG00000291089
ENSG00000290722	WDR87BP
ENSG00000171804	WDR87
ENSG00000105738	SIPA1L3
ENSG00000268051	ENSG00000268051
ENSG00000268764	ENSG00000268764
ENSG00000269653	ENSG00000269653
ENSG00000268499	ENSG00000268499
ENSG00000011332	DPF1
ENSG00000167642	SPINT2
ENSG00000167641	PPP1R14A
ENSG00000286037	ENSG00000286037
ENSG00000167645	YIF1B
ENSG00000167644	C19orf33
ENSG00000099337	KCNK6
ENSG00000099338	CATSPERG
ENSG00000266963	ENSG00000266963
ENSG00000099341	PSMD8
ENSG00000179168	GGN
ENSG00000267090	ENSG00000267090
ENSG00000188766	SPRED3
ENSG00000130244	FAM98C
ENSG00000171777	RASGRP4
ENSG00000196218	RYR1
ENSG00000269445	ENSG00000269445
ENSG00000268055	ENSG00000268055
ENSG00000104814	MAP4K1
ENSG00000267291	MAP4K1-AS1
ENSG00000178982	EIF3K
ENSG00000130402	ACTN4
ENSG00000267375	ENSG00000267375
ENSG00000182472	CAPN12
ENSG00000267892	ENSG00000267892
ENSG00000205076	LGALS7
ENSG00000178934	LGALS7B
ENSG00000171747	LGALS4
ENSG00000104823	ECH1
ENSG00000268756	ENSG00000268756
ENSG00000104824	HNRNPL
ENSG00000269688	ENSG00000269688
ENSG00000187994	RINL
ENSG00000269050	ENSG00000269050
ENSG00000068903	SIRT2
ENSG00000104825	NFKBIB
ENSG00000262484	CCER2
ENSG00000104835	SARS2
ENSG00000128626	MRPS12
ENSG00000269486	ERVK9-11
ENSG00000269190	FBXO17
ENSG00000287271	ENSG00000287271
ENSG00000161243	FBXO27
ENSG00000267992	ENSG00000267992
ENSG00000183760	ACP7
ENSG00000130669	PAK4
ENSG00000269172	ENSG00000269172
ENSG00000188505	NCCRP1
ENSG00000179751	SYCN
ENSG00000197110	IFNL3
ENSG00000272395	IFNL4
ENSG00000183709	IFNL2
ENSG00000182393	IFNL1
ENSG00000128011	LRFN1
ENSG00000130755	GMFG
ENSG00000290031	ENSG00000290031
ENSG00000269246	ENSG00000269246
ENSG00000179134	SAMD4B
ENSG00000006712	PAF1
ENSG00000063322	MED29
ENSG00000288919	ENSG00000288919
ENSG00000128016	ZFP36
ENSG00000090924	PLEKHG2
ENSG00000105193	RPS16
ENSG00000196235	SUPT5H
ENSG00000105197	TIMM50
ENSG00000090932	DLL3
ENSG00000186838	SELENOV
ENSG00000288770	ENSG00000288770
ENSG00000176401	EID2B
ENSG00000269792	ENSG00000269792
ENSG00000176396	EID2
ENSG00000105198	LGALS13
ENSG00000290598	ENSG00000290598
ENSG00000249861	LGALS16
ENSG00000291086	LGALS17A
ENSG00000006659	LGALS14
ENSG00000105205	CLC
ENSG00000213921	LEUTX
ENSG00000276445	ENSG00000276445
ENSG00000105204	DYRK1B
ENSG00000291312	ENSG00000291312
ENSG00000105202	FBL
ENSG00000275395	FCGBP
ENSG00000013275	PSMC4
ENSG00000187187	ZNF546
ENSG00000128000	ZNF780B
ENSG00000197782	ZNF780A
ENSG00000269296	ENSG00000269296
ENSG00000130758	MAP3K10
ENSG00000174521	TTC9B
ENSG00000105219	CCNP
ENSG00000105221	AKT2
ENSG00000205041	ENSG00000205041
ENSG00000160392	C19orf47
ENSG00000105223	PLD3
ENSG00000160396	HIPK4
ENSG00000105227	PRX
ENSG00000197019	SERTAD1
ENSG00000277453	ENSG00000277453
ENSG00000167565	SERTAD3
ENSG00000268366	SERTAD3-AS1
ENSG00000090013	BLVRB
ENSG00000160460	SPTBN4
ENSG00000160410	SHKBP1
ENSG00000090006	LTBP4
ENSG00000105245	NUMBL
ENSG00000123815	COQ8B
ENSG00000086544	ITPKC
ENSG00000188493	ACTMAP
ENSG00000077312	SNRPA
ENSG00000261857	MIA
ENSG00000167578	RAB4B
ENSG00000282951	ENSG00000282951
ENSG00000269858	EGLN2
ENSG00000269843	ENSG00000269843
ENSG00000255974	CYP2A6
ENSG00000198077	CYP2A7
ENSG00000290611	CYP2G1P
ENSG00000291083	CYP2B7P
ENSG00000269353	ENSG00000269353
ENSG00000197408	CYP2B6
ENSG00000197838	CYP2A13
ENSG00000197446	CYP2F1
ENSG00000167600	CYP2S1
ENSG00000167601	AXL
ENSG00000269652	ENSG00000269652
ENSG00000105323	HNRNPUL1
ENSG00000105329	TGFB1
ENSG00000286177	ENSG00000286177
ENSG00000142039	CCDC97
ENSG00000142046	TMEM91
ENSG00000123810	B9D2
ENSG00000277744	ENSG00000277744
ENSG00000077348	EXOSC5
ENSG00000248098	BCKDHA
ENSG00000268987	ENSG00000268987
ENSG00000268475	ENSG00000268475
ENSG00000177191	B3GNT8
ENSG00000105341	DMAC2
ENSG00000204978	ERICH4
ENSG00000267107	PCAT19
ENSG00000289298	ENSG00000289298
ENSG00000268355	ENSG00000268355
ENSG00000270164	LINC01480
ENSG00000268027	ENSG00000268027
ENSG00000007129	CEACAM21
ENSG00000291001	ENSG00000291001
ENSG00000105352	CEACAM4
ENSG00000007306	CEACAM7
ENSG00000105388	CEACAM5
ENSG00000086548	CEACAM6
ENSG00000268833	ENSG00000268833
ENSG00000170956	CEACAM3
ENSG00000278239	ENSG00000278239
ENSG00000273111	LYPD4
ENSG00000142025	DMRTC2
ENSG00000105372	RPS19
ENSG00000105369	CD79A
ENSG00000076928	ARHGEF1
ENSG00000268041	ERFL
ENSG00000105404	RABAC1
ENSG00000105409	ATP1A3
ENSG00000105737	GRIK5
ENSG00000105732	ZNF574
ENSG00000289115	ENSG00000289115
ENSG00000028277	POU2F2
ENSG00000254887	POU2F2-AS1
ENSG00000259436	POU2F2-AS2
ENSG00000160570	DEDD2
ENSG00000167625	ZNF526
ENSG00000105723	GSK3A
ENSG00000105722	ERF
ENSG00000079432	CIC
ENSG00000079462	PAFAH1B3
ENSG00000188368	PRR19
ENSG00000167619	TMEM145
ENSG00000105429	MEGF8
ENSG00000105427	CNFN
ENSG00000213904	LIPE-AS1
ENSG00000079435	LIPE
ENSG00000268605	ENSG00000268605
ENSG00000189377	CXCL17
ENSG00000079385	CEACAM1
ENSG00000124469	CEACAM8
ENSG00000221826	PSG3
ENSG00000124467	PSG8
ENSG00000225877	PSG8-AS1
ENSG00000291235	ENSG00000291235
ENSG00000231924	PSG1
ENSG00000170848	PSG6
ENSG00000221878	PSG7
ENSG00000282943	PSG11-AS1
ENSG00000243130	PSG11
ENSG00000242221	PSG2
ENSG00000227606	ENSG00000227606
ENSG00000204941	PSG5
ENSG00000243137	PSG4
ENSG00000183668	PSG9
ENSG00000231412	LINC03078
ENSG00000204936	CD177
ENSG00000272396	ENSG00000272396
ENSG00000131126	TEX101
ENSG00000124466	LYPD3
ENSG00000176531	PHLDB3
ENSG00000105755	ETHE1
ENSG00000176472	ZNF575
ENSG00000073050	XRCC1
ENSG00000269177	ENSG00000269177
ENSG00000269583	ENSG00000269583
ENSG00000234465	PINLYP
ENSG00000167378	IRGQ
ENSG00000124444	ZNF576
ENSG00000226763	SRRM5
ENSG00000131116	ZNF428
ENSG00000105767	CADM4
